,correct,duration,exp_stage,onset,response,rotation,rt,secondary_responses,secondary_rts,stim_file,stim_index,trialnum,subjid,correct_shift,community,community_cross,steps_within_community,steps_since_seen
217,True,1.5,structure_learning,328.726922035,unrot,0,0.500575065613,[],[],images/3.png,5,218,GL,True,1,False,19,2
218,False,1.5,structure_learning,330.232403994,rot,0,0.67201590538,['right'],[1.2728190422058105],images/12.png,7,219,GL,True,1,False,20,4
219,False,1.5,structure_learning,331.737619162,unrot,90,0.727025985718,[],[],images/4.png,6,220,GL,False,1,False,21,3
220,False,1.5,structure_learning,333.242722988,unrot,90,0.83317399025,[],[],images/2.png,9,221,GL,False,1,False,22,10
221,True,1.5,structure_learning,334.748072147,unrot,0,0.836041927338,[],[],images/4.png,6,222,GL,False,1,False,23,2
222,True,1.5,structure_learning,336.253213167,unrot,0,0.917817115784,[],[],images/3.png,5,223,GL,True,1,False,24,5
223,True,1.5,structure_learning,337.758715153,unrot,0,0.539501905441,[],[],images/4.png,6,224,GL,True,1,False,25,2
224,True,1.5,structure_learning,339.263880968,unrot,0,0.526454925537,[],[],images/3.png,5,225,GL,True,1,False,26,2
225,True,1.5,structure_learning,340.769148111,unrot,0,0.950385093689,[],[],images/11.png,4,226,GL,True,0,True,1,108
226,True,1.5,structure_learning,342.27441597,unrot,0,0.723071098328,[],[],images/5.png,1,227,GL,True,0,False,2,121
227,True,1.5,structure_learning,343.779684067,unrot,0,0.781589031219,[],[],images/10.png,3,228,GL,True,0,False,3,111
228,True,1.5,structure_learning,345.284873009,unrot,0,0.967727899551,[],[],images/14.png,2,229,GL,True,0,False,4,110
229,True,1.5,structure_learning,346.789904118,unrot,0,0.962595939636,[],[],images/11.png,4,230,GL,True,0,False,5,4
230,True,1.5,structure_learning,348.295226097,unrot,0,0.878051996231,[],[],images/5.png,1,231,GL,True,0,False,6,4
231,True,1.5,structure_learning,349.800721169,unrot,0,0.825667858124,[],[],images/14.png,2,232,GL,True,0,False,7,3
232,False,1.5,structure_learning,351.305809975,unrot,90,0.948125123978,[],[],images/15.png,0,233,GL,True,0,False,8,88
233,True,1.5,structure_learning,352.811041117,unrot,0,1.28519892693,[],[],images/14.png,2,234,GL,False,0,False,9,2
234,True,1.5,structure_learning,354.316107988,unrot,0,0.675956964493,[],[],images/5.png,1,235,GL,True,0,False,10,4
235,True,1.5,structure_learning,355.821382999,unrot,0,1.03727889061,[],[],images/15.png,0,236,GL,True,0,False,11,3
236,True,1.5,structure_learning,357.32657218,unrot,0,0.641935110092,[],[],images/10.png,3,237,GL,True,0,False,12,9
237,True,1.5,structure_learning,358.832323074,rot,90,0.931005954742,[],[],images/15.png,0,238,GL,True,0,False,13,2
238,True,1.5,structure_learning,360.338905096,unrot,0,0.717826128006,[],[],images/10.png,3,239,GL,True,0,False,14,2
239,True,1.5,structure_learning,361.844094038,unrot,0,0.760250091553,[],[],images/11.png,4,240,GL,True,0,False,15,10
240,False,1.5,structure_learning,363.349487066,unrot,90,0.91451716423,[],[],images/14.png,2,241,GL,True,0,False,16,7
241,True,1.5,structure_learning,364.85461998,unrot,0,0.805881977081,[],[],images/10.png,3,242,GL,False,0,False,17,3
242,True,1.5,structure_learning,366.360193968,unrot,0,0.673690080643,[],[],images/5.png,1,243,GL,True,0,False,18,8
243,True,1.5,structure_learning,367.8655231,unrot,0,0.485727071762,[],[],images/11.png,4,244,GL,True,0,False,19,4
244,True,1.5,structure_learning,369.370900154,unrot,0,0.726699113846,[],[],images/3.png,5,245,GL,True,1,True,1,20
245,True,1.5,structure_learning,370.876477957,unrot,0,0.984310865402,[],[],images/12.png,7,246,GL,True,1,False,2,27
246,True,1.5,structure_learning,372.381606102,unrot,0,0.923519134521,[],[],images/2.png,9,247,GL,True,1,False,3,26
247,True,1.5,structure_learning,373.88678813,unrot,0,0.926305055618,[],[],images/6.png,8,248,GL,True,1,False,4,35
248,True,1.5,structure_learning,375.392199039,unrot,0,1.01357197762,[],[],images/12.png,7,249,GL,True,1,False,5,3
249,True,1.5,structure_learning,376.900169134,rot,90,1.22454309464,[],[],images/2.png,9,250,GL,True,1,False,6,3
250,True,1.5,structure_learning,378.405449152,unrot,0,1.28119707108,[],[],images/6.png,8,251,GL,True,1,False,7,3
251,True,1.5,structure_learning,379.910906076,unrot,0,0.751526117325,[],[],images/3.png,5,252,GL,True,1,False,8,7
252,True,1.5,structure_learning,381.416305065,unrot,0,0.642725944519,[],[],images/11.png,4,253,GL,True,0,True,1,9
253,True,1.5,structure_learning,382.921594143,unrot,0,0.597697019577,[],[],images/10.png,3,254,GL,True,0,False,2,12
254,True,1.5,structure_learning,384.426830053,unrot,0,1.06129002571,[],[],images/15.png,0,255,GL,True,0,False,3,17
255,True,1.5,structure_learning,385.932058096,unrot,0,1.08772587776,[],[],images/10.png,3,256,GL,True,0,False,4,2
256,True,1.5,structure_learning,387.437477112,unrot,0,0.699937820435,[],[],images/5.png,1,257,GL,True,0,False,5,14
257,False,1.5,structure_learning,388.943693161,rot,0,1.12510895729,[],[],images/10.png,3,258,GL,True,0,False,6,2
258,True,1.5,structure_learning,390.449054956,unrot,0,0.920096874237,[],[],images/14.png,2,259,GL,False,0,False,7,18
259,True,1.5,structure_learning,391.954152107,unrot,0,0.94704914093,[],[],images/11.png,4,260,GL,True,0,False,8,7
260,False,1.5,structure_learning,393.459578991,rot,0,0.792680025101,[],[],images/14.png,2,261,GL,True,0,False,9,2
261,True,1.5,structure_learning,394.964642048,unrot,0,0.190041065216,[],[],images/10.png,3,262,GL,False,0,False,10,4
262,True,1.5,structure_learning,396.469964027,unrot,0,0.415005922318,[],[],images/14.png,2,263,GL,True,0,False,11,2
263,True,1.5,structure_learning,397.975181103,unrot,0,0.465280056,[],[],images/10.png,3,264,GL,True,0,False,12,2
264,True,1.5,structure_learning,399.480550051,unrot,0,0.643005132675,[],[],images/11.png,4,265,GL,True,0,False,13,5
265,False,1.5,structure_learning,400.98557806,unrot,90,0.542734861374,[],[],images/10.png,3,266,GL,True,0,False,14,2
266,False,1.5,structure_learning,402.490628958,unrot,90,0.974939107895,[],[],images/14.png,2,267,GL,False,0,False,15,4
267,True,1.5,structure_learning,403.99567008,unrot,0,1.01016187668,[],[],images/15.png,0,268,GL,False,0,False,16,13
268,True,1.5,structure_learning,405.500749111,unrot,0,0.854199886322,[],[],images/14.png,2,269,GL,True,0,False,17,2
269,True,1.5,structure_learning,407.005758047,unrot,0,0.785084009171,[],[],images/15.png,0,270,GL,True,0,False,18,2
270,True,1.5,structure_learning,408.510944128,unrot,0,0.549399852753,[],[],images/10.png,3,271,GL,True,0,False,19,5
271,True,1.5,structure_learning,410.016239166,unrot,0,0.774858951569,[],[],images/14.png,2,272,GL,True,0,False,20,3
272,True,1.5,structure_learning,411.521368027,unrot,0,0.793174028397,[],[],images/15.png,0,273,GL,True,0,False,21,3
273,True,1.5,structure_learning,413.026710033,unrot,0,0.780082941055,[],[],images/14.png,2,274,GL,True,0,False,22,2
274,True,1.5,structure_learning,414.531805992,unrot,0,0.806885957718,[],[],images/15.png,0,275,GL,True,0,False,23,2
275,True,1.5,structure_learning,416.037009954,unrot,0,0.626683950424,[],[],images/5.png,1,276,GL,True,0,False,24,19
276,True,1.5,structure_learning,417.542436123,unrot,0,0.669200897217,[],[],images/14.png,2,277,GL,True,0,False,25,3
277,True,1.5,structure_learning,419.047643185,unrot,0,0.614985942841,[],[],images/11.png,4,278,GL,True,0,False,26,13
278,True,1.5,structure_learning,420.554560184,unrot,0,0.776512861252,[],[],images/14.png,2,279,GL,True,0,False,27,2
279,True,1.5,structure_learning,422.059710979,unrot,0,0.549400091171,[],[],images/10.png,3,280,GL,True,0,False,28,9
280,True,1.5,structure_learning,423.564774036,rot,90,0.728422880173,[],[],images/15.png,0,281,GL,True,0,False,29,6
281,False,1.5,structure_learning,425.069890976,unrot,90,0.642497062683,[],[],images/5.png,1,282,GL,True,0,False,30,6
282,True,1.5,structure_learning,426.574957132,unrot,0,0.947431087494,[],[],images/11.png,4,283,GL,False,0,False,31,5
283,False,1.5,structure_learning,428.080389977,unrot,90,0.862825870514,[],[],images/5.png,1,284,GL,True,0,False,32,2
284,True,1.5,structure_learning,429.585517168,unrot,0,0.667168140411,[],[],images/11.png,4,285,GL,False,0,False,33,2
285,True,1.5,structure_learning,431.090600967,unrot,0,0.90078997612,[],[],images/5.png,1,286,GL,True,0,False,34,2
286,True,1.5,structure_learning,432.595761061,unrot,0,0.768593072891,[],[],images/14.png,2,287,GL,True,0,False,35,8
287,True,1.5,structure_learning,434.100808144,unrot,0,0.509006023407,[],[],images/10.png,3,288,GL,True,0,False,36,8
288,True,1.5,structure_learning,435.606068134,unrot,0,0.806009054184,[],[],images/5.png,1,289,GL,True,0,False,37,3
289,True,1.5,structure_learning,437.111194134,unrot,0,0.602600097656,[],[],images/10.png,3,290,GL,True,0,False,38,2
290,True,1.5,structure_learning,438.616286039,unrot,0,0.676734924316,[],[],images/11.png,4,291,GL,True,0,False,39,6
291,True,1.5,structure_learning,440.121582031,unrot,0,0.727303028107,[],[],images/14.png,2,292,GL,True,0,False,40,5
292,True,1.5,structure_learning,441.626985073,unrot,0,0.5953810215,[],[],images/11.png,4,293,GL,True,0,False,41,2
293,False,1.5,structure_learning,443.132132053,unrot,90,0.725702047348,[],[],images/5.png,1,294,GL,True,0,False,42,5
294,True,1.5,structure_learning,444.637362003,unrot,0,0.839792013168,[],[],images/15.png,0,295,GL,False,0,False,43,14
295,True,1.5,structure_learning,446.142573118,unrot,0,0.571917057037,[],[],images/5.png,1,296,GL,True,0,False,44,2
296,True,1.5,structure_learning,447.647953033,unrot,0,0.590090036392,[],[],images/11.png,4,297,GL,True,0,False,45,4
297,True,1.5,structure_learning,449.153294086,unrot,0,0.649030923843,[],[],images/5.png,1,298,GL,True,0,False,46,2
298,True,1.5,structure_learning,450.658615112,unrot,0,0.571825027466,[],[],images/10.png,3,299,GL,True,0,False,47,9
299,True,1.5,structure_learning,452.16395402,unrot,0,0.693741083145,[],[],images/14.png,2,300,GL,True,0,False,48,8
300,True,1.5,structure_learning,453.669115067,unrot,0,0.537969112396,[],[],images/10.png,3,301,GL,True,0,False,49,2
301,True,1.5,structure_learning,455.174203157,unrot,0,0.540849924088,[],[],images/5.png,1,302,GL,True,0,False,50,4
302,False,1.5,structure_learning,456.679543018,unrot,90,1.21111917496,[],[],images/15.png,0,303,GL,True,0,False,51,8
303,True,1.5,structure_learning,458.184592009,unrot,0,0.697312116623,[],[],images/14.png,2,304,GL,False,0,False,52,4
304,True,1.5,structure_learning,459.689768076,unrot,0,0.620948076248,[],[],images/10.png,3,305,GL,True,0,False,53,4
305,True,1.5,structure_learning,461.194933176,unrot,0,0.742860078812,[],[],images/14.png,2,306,GL,True,0,False,54,2
306,True,1.5,structure_learning,462.699978113,unrot,0,0.530822992325,[],[],images/10.png,3,307,GL,True,0,False,55,2
307,False,1.5,structure_learning,464.205259085,rot,0,0.638720989227,[],[],images/15.png,0,308,GL,True,0,False,56,5
308,True,1.5,structure_learning,465.710281134,unrot,0,0.250643014908,[],[],images/10.png,3,309,GL,False,0,False,57,2
309,True,1.5,structure_learning,467.215363026,rot,90,1.05013298988,[],[],images/15.png,0,310,GL,True,0,False,58,2
310,True,1.5,structure_learning,468.720468998,unrot,0,0.527238130569,[],[],images/8.png,14,311,GL,True,2,True,1,152
311,True,1.5,structure_learning,470.225744009,unrot,0,0.498087882996,[],[],images/9.png,13,312,GL,True,2,False,2,150
312,False,1.5,structure_learning,471.731189013,unrot,90,0.4613468647,[],[],images/8.png,14,313,GL,True,2,False,3,2
313,True,1.5,structure_learning,473.236384153,unrot,0,0.996752023697,[],[],images/7.png,11,314,GL,False,2,False,4,147
314,True,1.5,structure_learning,474.741544962,unrot,0,1.02375793457,[],[],images/1.png,12,315,GL,True,2,False,5,149
315,True,1.5,structure_learning,476.246761084,unrot,0,0.621208190918,[],[],images/9.png,13,316,GL,True,2,False,6,4
316,True,1.5,structure_learning,477.752272129,unrot,0,0.838661909103,[],[],images/7.png,11,317,GL,True,2,False,7,3
317,False,1.5,structure_learning,479.25752902,unrot,90,0.547318935394,[],[],images/9.png,13,318,GL,True,2,False,8,2
318,False,1.5,structure_learning,480.762876034,unrot,90,1.45645999908,[],[],images/8.png,14,319,GL,False,2,False,9,6
319,False,1.5,structure_learning,482.268032074,rot,0,1.45284605026,[],[],images/1.png,12,320,GL,False,2,False,10,5
320,True,1.5,structure_learning,483.773509979,unrot,0,1.01714897156,[],[],images/13.png,10,321,GL,False,2,False,11,122
321,True,1.5,structure_learning,485.278692961,unrot,0,0.551290988922,[],[],images/2.png,9,322,GL,True,1,True,1,72
322,True,1.5,structure_learning,486.784063101,unrot,0,0.57798910141,[],[],images/13.png,10,323,GL,True,2,True,1,2
323,True,1.5,structure_learning,488.289260149,unrot,0,0.628439903259,[],[],images/2.png,9,324,GL,True,1,True,1,2
324,True,1.5,structure_learning,489.794658184,unrot,0,0.798278093338,[],[],images/6.png,8,325,GL,True,1,False,2,74
325,False,1.5,structure_learning,491.300431013,unrot,90,0.983060836792,[],[],images/12.png,7,326,GL,True,1,False,3,77
326,False,1.5,structure_learning,492.806818008,unrot,90,0.64421916008,[],[],images/4.png,6,327,GL,False,1,False,4,103
327,False,1.5,structure_learning,494.312113047,rot,0,0.886579036713,[],[],images/3.png,5,328,GL,False,1,False,5,76
328,False,1.5,structure_learning,495.81757617,unrot,90,0.0836849212646,['right'],[0.8605611324310303],images/6.png,8,329,GL,False,1,False,6,4
329,True,1.5,structure_learning,497.324109077,unrot,0,1.06194496155,[],[],images/4.png,6,330,GL,False,1,False,7,3
330,True,1.5,structure_learning,498.82961297,unrot,0,0.691283941269,[],[],images/3.png,5,331,GL,True,1,False,8,3
331,False,1.5,structure_learning,500.335088015,unrot,90,0.668975114822,[],[],images/11.png,4,332,GL,True,0,True,1,35
332,False,1.5,structure_learning,501.841778994,unrot,90,0.561188936234,[],[],images/10.png,3,333,GL,False,0,False,2,24
333,True,1.5,structure_learning,503.346887112,unrot,0,0.834381103516,[],[],images/11.png,4,334,GL,False,0,False,3,2
334,True,1.5,structure_learning,8.10623168945e-05,unrot,0,0.769382953644,[],[],images/3.png,5,335,GL,True,1,True,1,4
335,False,1.5,structure_learning,1.50975799561,unrot,90,0.589828968048,[],[],images/11.png,4,336,GL,True,0,True,1,2
336,False,1.5,structure_learning,3.01500296593,unrot,90,0.767688989639,[],[],images/3.png,5,337,GL,False,1,True,1,2
337,True,1.5,structure_learning,4.52022409439,unrot,0,1.19186592102,[],[],images/6.png,8,338,GL,False,1,False,2,9
338,True,1.5,structure_learning,6.02571392059,unrot,0,0.701992988586,[],[],images/2.png,9,339,GL,True,1,False,3,15
339,False,1.5,structure_learning,7.53089690208,rot,0,1.18316102028,[],[],images/6.png,8,340,GL,True,1,False,4,2
340,True,1.5,structure_learning,9.03629302979,unrot,0,0.56417798996,[],[],images/2.png,9,341,GL,False,1,False,5,2
341,True,1.5,structure_learning,10.5417149067,unrot,0,0.77378821373,[],[],images/4.png,6,342,GL,True,1,False,6,12
342,False,1.5,structure_learning,12.046959877,unrot,90,0.919542074203,[],[],images/3.png,5,343,GL,True,1,False,7,6
343,True,1.5,structure_learning,13.5523478985,unrot,0,0.82718706131,[],[],images/4.png,6,344,GL,False,1,False,8,2
344,False,1.5,structure_learning,15.0576519966,rot,0,0.93473482132,[],[],images/12.png,7,345,GL,True,1,False,9,19
345,True,1.5,structure_learning,16.5627760887,unrot,0,0.713478088379,[],[],images/2.png,9,346,GL,False,1,False,10,5
346,True,1.5,structure_learning,18.0680820942,unrot,0,0.811652898788,[],[],images/12.png,7,347,GL,True,1,False,11,2
347,True,1.5,structure_learning,19.5733420849,unrot,0,0.591187953949,[],[],images/3.png,5,348,GL,True,1,False,12,5
348,True,1.5,structure_learning,21.0787348747,unrot,0,0.792872190475,[],[],images/12.png,7,349,GL,True,1,False,13,2
349,True,1.5,structure_learning,22.583935976,unrot,0,0.604398012161,[],[],images/2.png,9,350,GL,True,1,False,14,4
350,True,1.5,structure_learning,24.0892150402,rot,90,1.10916900635,[],[],images/4.png,6,351,GL,True,1,False,15,7
351,True,1.5,structure_learning,25.5946409702,unrot,0,0.856383085251,[],[],images/6.png,8,352,GL,True,1,False,16,12
352,True,1.5,structure_learning,27.09988904,unrot,0,1.08943796158,[],[],images/4.png,6,353,GL,True,1,False,17,2
353,True,1.5,structure_learning,28.6049659252,rot,90,1.14923405647,[],[],images/2.png,9,354,GL,True,1,False,18,4
354,True,1.5,structure_learning,30.1101949215,unrot,0,0.721364974976,[],[],images/13.png,10,355,GL,True,2,True,1,32
355,True,1.5,structure_learning,31.615598917,unrot,0,0.889347076416,[],[],images/2.png,9,356,GL,True,1,True,1,2
356,True,1.5,structure_learning,33.122289896,rot,90,1.2111749649,[],[],images/4.png,6,357,GL,True,1,False,2,4
357,True,1.5,structure_learning,34.6277968884,unrot,0,0.735435009003,[],[],images/6.png,8,358,GL,True,1,False,3,6
358,True,1.5,structure_learning,36.1332199574,unrot,0,0.79230594635,[],[],images/4.png,6,359,GL,True,1,False,4,2
359,True,1.5,structure_learning,37.6396141052,unrot,0,0.834974050522,[],[],images/12.png,7,360,GL,True,1,False,5,11
360,True,1.5,structure_learning,39.1448791027,unrot,0,0.900537967682,[],[],images/3.png,5,361,GL,True,1,False,6,13
361,True,1.5,structure_learning,40.6503639221,unrot,0,0.686965942383,[],[],images/4.png,6,362,GL,True,1,False,7,3
362,False,1.5,structure_learning,42.1571369171,unrot,90,1.05515003204,[],[],images/2.png,9,363,GL,True,1,False,8,7
363,True,1.5,structure_learning,43.66238904,unrot,0,0.866837978363,[],[],images/4.png,6,364,GL,False,1,False,9,2
364,True,1.5,structure_learning,45.1676049232,unrot,0,0.853554964066,[],[],images/2.png,9,365,GL,True,1,False,10,2
365,True,1.5,structure_learning,46.6729669571,unrot,0,0.896440029144,[],[],images/13.png,10,366,GL,True,2,True,1,11
366,True,1.5,structure_learning,48.1781570911,unrot,0,0.676735162735,[],[],images/2.png,9,367,GL,True,1,True,1,2
367,True,1.5,structure_learning,49.6834580898,unrot,0,0.901880979538,[],[],images/13.png,10,368,GL,True,2,True,1,2
368,True,1.5,structure_learning,51.1886770725,rot,90,0.755337953568,[],[],images/2.png,9,369,GL,True,1,True,1,2
369,True,1.5,structure_learning,52.6938130856,unrot,0,0.859727859497,[],[],images/6.png,8,370,GL,True,1,False,2,12
370,True,1.5,structure_learning,54.1992359161,unrot,0,1.10811805725,[],[],images/3.png,5,371,GL,True,1,False,3,10
371,False,1.5,structure_learning,55.7056589127,unrot,90,0.753160953522,[],[],images/11.png,4,372,GL,True,0,True,1,36
372,False,1.5,structure_learning,57.2111310959,unrot,90,0.979179859161,[],[],images/14.png,2,373,GL,False,0,False,2,67
373,False,1.5,structure_learning,58.7162699699,rot,0,0.753091096878,[],[],images/11.png,4,374,GL,False,0,False,3,2
374,True,1.5,structure_learning,60.2215299606,unrot,0,0.126625061035,[],[],images/5.png,1,375,GL,False,0,False,4,73
375,True,1.5,structure_learning,61.7266919613,unrot,0,0.829493999481,[],[],images/15.png,0,376,GL,True,0,False,5,66
376,True,1.5,structure_learning,63.2317919731,unrot,0,0.840198993683,[],[],images/10.png,3,377,GL,True,0,False,6,44
377,False,1.5,structure_learning,64.7369980812,rot,0,1.30570006371,[],[],images/15.png,0,378,GL,True,0,False,7,2
378,True,1.5,structure_learning,66.2422719002,unrot,0,0.72585105896,[],[],images/10.png,3,379,GL,False,0,False,8,2
379,True,1.5,structure_learning,67.748914957,unrot,0,0.72878909111,[],[],images/15.png,0,380,GL,True,0,False,9,2
380,False,1.5,structure_learning,69.2538950443,unrot,90,0.565277099609,[],[],images/8.png,14,381,GL,True,2,True,1,62
381,True,1.5,structure_learning,70.759073019,unrot,0,0.686939954758,[],[],images/9.png,13,382,GL,False,2,False,2,64
382,True,1.5,structure_learning,72.2642688751,unrot,0,0.705621957779,[],[],images/7.png,11,383,GL,True,2,False,3,66
383,True,1.5,structure_learning,73.7695920467,unrot,0,1.13733792305,[],[],images/8.png,14,384,GL,True,2,False,4,3
384,True,1.5,structure_learning,75.275028944,unrot,0,0.583525180817,[],[],images/9.png,13,385,GL,True,2,False,5,3
385,True,1.5,structure_learning,76.7803349495,unrot,0,0.80066204071,[],[],images/1.png,12,386,GL,True,2,False,6,66
386,True,1.5,structure_learning,78.2855710983,unrot,0,0.8595662117,[],[],images/13.png,10,387,GL,True,2,False,7,19
387,True,1.5,structure_learning,79.7905778885,unrot,0,0.536644935608,[],[],images/9.png,13,388,GL,True,2,False,8,3
388,True,1.5,structure_learning,81.2958850861,unrot,0,0.808940887451,[],[],images/13.png,10,389,GL,True,2,False,9,2
389,True,1.5,structure_learning,82.801388979,unrot,0,0.90709400177,[],[],images/7.png,11,390,GL,True,2,False,10,7
390,True,1.5,structure_learning,84.3068299294,unrot,0,1.19560980797,[],[],images/1.png,12,391,GL,True,2,False,11,5
391,True,1.5,structure_learning,85.8121249676,unrot,0,0.934935092926,[],[],images/13.png,10,392,GL,True,2,False,12,3
392,True,1.5,structure_learning,87.31873703,unrot,0,1.32660293579,[],[],images/2.png,9,393,GL,True,1,True,1,24
393,True,1.5,structure_learning,88.8240730762,unrot,0,1.00248408318,[],[],images/12.png,7,394,GL,True,1,False,2,34
394,True,1.5,structure_learning,90.3305909634,unrot,0,0.812750101089,[],[],images/6.png,8,395,GL,True,1,False,3,25
395,True,1.5,structure_learning,91.8376460075,unrot,0,0.672350168228,[],[],images/12.png,7,396,GL,True,1,False,4,2
396,False,1.5,structure_learning,93.342977047,-1,0,-1.0,[],[],images/2.png,9,397,GL,True,1,False,5,4
397,True,1.5,structure_learning,94.848115921,unrot,0,0.147454977036,['left'],[1.4024240970611572],images/6.png,8,398,GL,False,1,False,6,3
398,True,1.5,structure_learning,96.353605032,unrot,0,0.863348007202,[],[],images/3.png,5,399,GL,True,1,False,7,28
399,True,1.5,structure_learning,97.8587548733,unrot,0,1.20736503601,[],[],images/6.png,8,400,GL,True,1,False,8,2
400,True,1.5,structure_learning,99.364000082,unrot,0,0.773249149323,[],[],images/12.png,7,401,GL,True,1,False,9,5
401,True,1.5,structure_learning,100.869364023,unrot,0,0.656507015228,[],[],images/4.png,6,402,GL,True,1,False,10,38
402,True,1.5,structure_learning,102.374720097,unrot,0,0.873199224472,[],[],images/3.png,5,403,GL,True,1,False,11,4
403,False,1.5,structure_learning,103.880045891,unrot,90,0.754620075226,[],[],images/11.png,4,404,GL,True,0,True,1,30
404,True,1.5,structure_learning,105.386945009,unrot,0,1.22409510612,[],[],images/3.png,5,405,GL,False,1,True,1,2
405,True,1.5,structure_learning,106.893629074,rot,90,0.949262142181,[],[],images/12.png,7,406,GL,True,1,False,2,5
406,True,1.5,structure_learning,108.398988008,rot,90,0.99804186821,[],[],images/6.png,8,407,GL,True,1,False,3,7
407,True,1.5,structure_learning,109.905505896,unrot,0,0.66490483284,[],[],images/3.png,5,408,GL,True,1,False,4,3
408,True,1.5,structure_learning,111.410958052,unrot,0,0.738023042679,[],[],images/6.png,8,409,GL,True,1,False,5,2
409,True,1.5,structure_learning,112.916303873,unrot,0,0.756176948547,[],[],images/2.png,9,410,GL,True,1,False,6,13
410,True,1.5,structure_learning,114.421575069,unrot,0,0.599572896957,[],[],images/13.png,10,411,GL,True,2,True,1,19
411,True,1.5,structure_learning,115.926733017,unrot,0,0.68922495842,[],[],images/1.png,12,412,GL,True,2,False,2,21
412,True,1.5,structure_learning,117.431986094,unrot,0,0.604689121246,[],[],images/13.png,10,413,GL,True,2,False,3,2
413,True,1.5,structure_learning,118.936959982,unrot,0,0.614703893661,[],[],images/2.png,9,414,GL,True,1,True,1,4
414,True,1.5,structure_learning,120.442277908,unrot,0,1.01425290108,[],[],images/12.png,7,415,GL,True,1,False,2,9
415,True,1.5,structure_learning,121.94746995,rot,90,0.819333076477,[],[],images/4.png,6,416,GL,True,1,False,3,14
416,False,1.5,structure_learning,123.452692986,rot,0,1.05220293999,[],[],images/6.png,8,417,GL,True,1,False,4,8
417,True,1.5,structure_learning,124.957998991,unrot,0,0.902164936066,[],[],images/12.png,7,418,GL,False,1,False,5,3
418,True,1.5,structure_learning,126.463159084,unrot,0,0.824755907059,[],[],images/3.png,5,419,GL,True,1,False,6,11
419,True,1.5,structure_learning,127.968502998,unrot,0,0.675894975662,[],[],images/11.png,4,420,GL,True,0,True,1,16
420,False,1.5,structure_learning,129.473876953,unrot,90,0.893439054489,[],[],images/14.png,2,421,GL,True,0,False,2,48
421,True,1.5,structure_learning,130.978885889,unrot,0,0.609898090363,[],[],images/5.png,1,422,GL,False,0,False,3,47
422,True,1.5,structure_learning,132.484148979,unrot,0,0.858616113663,[],[],images/14.png,2,423,GL,True,0,False,4,2
423,True,1.5,structure_learning,133.989319086,unrot,0,0.741763830185,[],[],images/11.png,4,424,GL,True,0,False,5,4
424,True,1.5,structure_learning,135.494719028,unrot,0,0.569494962692,[],[],images/10.png,3,425,GL,True,0,False,6,46
425,False,1.5,structure_learning,136.999847889,unrot,90,0.82654094696,[],[],images/11.png,4,426,GL,True,0,False,7,2
426,True,1.5,structure_learning,138.505152941,unrot,0,1.25020194054,[],[],images/14.png,2,427,GL,False,0,False,8,4
427,False,1.5,structure_learning,140.010262966,unrot,90,0.93372297287,[],[],images/11.png,4,428,GL,True,0,False,9,2
428,False,1.5,structure_learning,141.517093897,unrot,90,0.538423061371,[],[],images/5.png,1,429,GL,False,0,False,10,7
429,True,1.5,structure_learning,143.022403002,unrot,0,1.16893410683,[],[],images/15.png,0,430,GL,False,0,False,11,50
430,True,1.5,structure_learning,144.527640104,unrot,0,0.813727140427,[],[],images/8.png,14,431,GL,True,2,True,1,47
431,True,1.5,structure_learning,146.032995939,unrot,0,0.832075834274,[],[],images/1.png,12,432,GL,True,2,False,2,20
432,True,1.5,structure_learning,147.538491011,unrot,0,0.762853145599,[],[],images/9.png,13,433,GL,True,2,False,3,45
433,True,1.5,structure_learning,149.043934107,unrot,0,0.781145095825,[],[],images/1.png,12,434,GL,True,2,False,4,2
434,True,1.5,structure_learning,150.549244881,unrot,0,0.608936071396,[],[],images/9.png,13,435,GL,True,2,False,5,2
435,True,1.5,structure_learning,152.054358959,unrot,0,0.730623006821,[],[],images/7.png,11,436,GL,True,2,False,6,46
436,False,1.5,structure_learning,153.559415102,unrot,90,0.71706199646,[],[],images/8.png,14,437,GL,True,2,False,7,6
437,True,1.5,structure_learning,155.064656019,unrot,0,0.537094116211,[],[],images/9.png,13,438,GL,False,2,False,8,3
438,True,1.5,structure_learning,156.569943905,unrot,0,0.706700801849,[],[],images/13.png,10,439,GL,True,2,False,9,26
439,False,1.5,structure_learning,158.074979067,unrot,90,0.558166027069,[],[],images/9.png,13,440,GL,True,2,False,10,2
440,True,1.5,structure_learning,159.580076933,unrot,0,0.862706184387,[],[],images/1.png,12,441,GL,False,2,False,11,7
441,True,1.5,structure_learning,161.085407972,unrot,0,0.872649908066,[],[],images/8.png,14,442,GL,True,2,False,12,5
442,True,1.5,structure_learning,162.590775013,unrot,0,0.978590011597,[],[],images/15.png,0,443,GL,True,0,True,1,13
443,False,1.5,structure_learning,164.095987082,unrot,90,0.734855890274,[],[],images/10.png,3,444,GL,True,0,False,2,19
444,True,1.5,structure_learning,165.601279974,unrot,0,1.01431512833,[],[],images/15.png,0,445,GL,False,0,False,3,2
445,True,1.5,structure_learning,167.107841015,unrot,0,0.770483016968,[],[],images/5.png,1,446,GL,True,0,False,4,17
446,False,1.5,structure_learning,168.613229036,unrot,90,0.676280975342,[],[],images/11.png,4,447,GL,True,0,False,5,19
